,Household median gross income (Euro) by Electoral Division and Year,
,,
1161,"106 Kilbride, Co. Wexford",48038
2431,"072 Faithlegg (Part Rural), Co. Waterford",48037
3387,"048 Bellanode, Co. Monaghan",48032
3063,"042 Carney, Co. Sligo",48028
471,"006 Coolaghmore, Co. Kilkenny",48020
3166,"067 Killykeen, Co. Cavan",48020
778,"006 Killary, Co. Meath",48016
1014,"064 Cloghan, Co. Westmeath",48007
57,"003 Arran Quay C, Dublin City",48005
1285,"026 Clareabbey (Part Urban), Co. Clare",48003
827,"055 Navan Rural (Part Urban), Co. Meath",47996
668,"091 Ballylehane, Co. Laois",47980
44,"044 Tankardstown, Co. Carlow",47970
3382,"043 Killynenagh, Co. Monaghan",47956
2109,"098 Monagay, Co. Limerick",47955
1953,"145 Crinny, Co. Kerry",47948
9,"009 Tiknock, Co. Carlow",47937
1610,"125 Castlecooke, Co. Cork",47922
3344,"005 Ballymackney, Co. Monaghan",47919
525,"060 Tullaroan, Co. Kilkenny",47913
1001,"051 Riverdale, Co. Westmeath",47906
2393,"034 An Rinn, Co. Waterford",47905
798,"026 Ceannanus Mór (Kells) Rural (Part Urban), Co. Meath",47891
1019,"069 Emper, Co. Westmeath",47891
3104,"003 Carnagarve, Co. Cavan",47883
1089,"034 St. Mary's, Co. Wexford",47879
1198,"019 Imael North, Co. Wicklow",47875
1607,"122 Ballyhooly, Co. Cork",47860
537,"072 Freaghana, Co. Kilkenny",47848
965,"015 Muckanagh, Co. Westmeath",47847
1871,"063 Aglish, Co. Kerry",47838
1693,"208 Greenville, Co. Cork",47837
727,"053 Moydow, Co. Longford",47824
830,"058 Slane, Co. Meath",47822
891,"027 Lusmagh, Co. Offaly",47815
3347,"008 Corracharra, Co. Monaghan",47813
1555,"070 Rathbarry, Co. Cork",47799
1255,"076 Kilballyowen, Co. Wicklow",47793
3099,"080 Streamstown, Co. Sligo",47792
1891,"083 Killeentierna, Co. Kerry",47789
2480,"007 Clonfert, Co. Galway",47771
1790,"305 Shreelane, Co. Cork",47757
2766,"006 Ardnaree North (Part Urban), Co. Mayo",47747
1116,"061 Monaseed, Co. Wexford",47730
1590,"105 Aultagh, Co. Cork",47725
1191,"012 Donaghmore, Co. Wicklow",47695
331,"024 Churchtown-Nutgrove, Dún Laoghaire-Rathdown",47686
1894,"086 Knocknahoe, Co. Kerry",47670
2313,"168 Killadriffe, South Tipperary",47658
1036,"087 Middleton, Co. Westmeath",47639
2244,"098 Cloneen, South Tipperary",47612
1209,"030 Togher, Co. Wicklow",47611
2493,"020 Oatfield, Co. Galway",47606
1100,"045 Ballylarkin, Co. Wexford",47600
902,"039 Clonmore, Co. Offaly",47591
1378,"119 O'Briensbridge, Co. Clare",47569
62,"008 Ayrfield, Dublin City",47567
938,"075 Killoughy, Co. Offaly",47544
1038,"089 Mullingar Rural, Co. Westmeath",47538
634,"057 Graigue, Co. Laois",47533
777,"005 Grangegeeth, Co. Meath",47514
2890,"132 Clogher, Co. Mayo",47508
2251,"105 Gaile, South Tipperary",47493
2298,"153 Ballycarron, South Tipperary",47492
900,"037 Bracknagh, Co. Offaly",47474
1885,"077 Headfort, Co. Kerry",47462
910,"047 Ballincor, Co. Offaly",47459
3299,"109 Templedouglas, Co. Donegal",47445
536,"071 Famma, Co. Kilkenny",47436
1150,"095 Aughwilliam, Co. Wexford",47432
1454,"042 Mahon A, Cork City",47424
1656,"171 Newtown, Co. Cork",47416
877,"013 Drumcullen, Co. Offaly",47404
770,"041 St. Peter's (Part Urban), Co. Louth",47389
482,"017 Fiddown, Co. Kilkenny",47359
177,"123 Merchants Quay E, Dublin City",47353
235,"019 Palmerston Village, South Dublin",47352
2706,"021 Gowel, Co. Leitrim",47333
2203,"057 Killea, North Tipperary",47329
1306,"047 Ballagh, Co. Clare",47315
1764,"279 Farahy, Co. Cork",47297
77,"023 Beaumont C, Dublin City",47292
469,"004 Callan Rural, Co. Kilkenny",47291
1171,"116 Newcastle, Co. Wexford",47291
546,"081 Pleberstown, Co. Kilkenny",47278
1046,"097 Rahugh, Co. Westmeath",47254
1383,"125 Carrowbaun, Co. Clare",47254
519,"054 Paulstown, Co. Kilkenny",47251
914,"051 Dunkerrin, Co. Offaly",47247
847,"075 Cloghbrack, Co. Meath",47245
1258,"079 Money, Co. Wicklow",47243
1233,"054 Glenealy, Co. Wicklow",47241
748,"019 Ballymascanlan, Co. Louth",47238
887,"023 Knockbarron, Co. Offaly",47232
3385,"046 St. Tierney, Co. Monaghan",47219
2412,"053 Ballyduff, Co. Waterford",47203
1546,"061 Coolcraheen, Co. Cork",47201
765,"036 Ravensdale, Co. Louth",47191
2608,"137 Caltra, Co. Galway",47184
1098,"043 Ballyellis, Co. Wexford",47181
2617,"146 Mount Bellew, Co. Galway",47181
2082,"071 Cullane, Co. Limerick",47172
2767,"007 Ardnaree South Rural (Part Urban), Co. Mayo",47168
3318,"128 An Tearmann, Co. Donegal",47146
1079,"024 Kilcormick, Co. Wexford",47134
2798,"038 Cong, Co. Mayo",47132
3404,"065 Scotstown, Co. Monaghan",47128
138,"084 Priorswood E, Dublin City",47092
1333,"074 Liscasey, Co. Clare",47035
513,"048 Gowran, Co. Kilkenny",47033
557,"092 Galmoy, Co. Kilkenny",47011
986,"036 Ballynaskeagh, Co. Westmeath",47008
712,"038 Ardagh East, Co. Longford",46986
2470,"019 Salthill, Galway City",46976
2535,"063 An Spidéal, Co. Galway",46971
2572,"100 Aille, Co. Galway",46961
515,"050 Kilkenny Rural, Co. Kilkenny",46960
883,"019 Kilcolman, Co. Offaly",46948
1253,"074 Coolboy, Co. Wicklow",46932
10,"010 Williamstown, Co. Carlow",46926
1290,"031 Dysert, Co. Clare",46921
581,"003 Ballinakill, Co. Laois",46918
1781,"296 Drinagh, Co. Cork",46918
572,"107 Killahy, Co. Kilkenny",46907
3380,"041 Drummully, Co. Monaghan",46882
3179,"080 Waterloo, Co. Cavan",46873
1249,"070 Ballybeg, Co. Wicklow",46870
1621,"136 Kilcor, Co. Cork",46860
212,"158 Walkinstown A, Dublin City",46842
2460,"009 Lough Atalia, Galway City",46834
1405,"148 Kyle, Co. Clare",46831
924,"061 Bawn, Co. Offaly",46819
625,"048 Cardtown, Co. Laois",46798
2902,"144 Kilmeena (Part Urban), Co. Mayo",46790
2450,"091 Kinsalebeg, Co. Waterford",46764
1558,"073 Templeomalus, Co. Cork",46755
2485,"012 Killallaghtan, Co. Galway",46753
1158,"103 Glynn, Co. Wexford",46749
2637,"166 Derrew, Co. Galway",46747
1091,"036 The Leap, Co. Wexford",46734
628,"051 Clondarrig, Co. Laois",46720
2195,"049 Newport, North Tipperary",46715
1941,"133 Ballynahaglish, Co. Kerry",46712
2603,"132 Raford, Co. Galway",46703
1081,"026 Kilmallock, Co. Wexford",46701
1045,"096 Raharney, Co. Westmeath",46698
2944,"033 Cloonteen, Co. Roscommon",46697
1542,"057 Butlerstown, Co. Cork",46694
2649,"178 Abbey East, Co. Galway",46689
1096,"041 Ballybeg, Co. Wexford",46666
2135,"124 Mohernagh, Co. Limerick",46663
1032,"082 Killucan, Co. Westmeath",46655
1085,"030 Marshalstown, Co. Wexford",46654
651,"074 Rosenallis, Co. Laois",46638
1727,"242 Springfort, Co. Cork",46636
2269,"123 Coolagarranroe, South Tipperary",46633
1050,"101 Sonna, Co. Westmeath",46617
451,"075 Kilmeage South, Co. Kildare",46612
2833,"074 Castlebar Rural (Part Urban), Co. Mayo",46601
2437,"078 Kilmeadan, Co. Waterford",46597
2112,"101 Newcastle Rural, Co. Limerick",46594
434,"058 Ballysax West, Co. Kildare",46588
772,"047 St. Mary's (Part Urban), Co. Louth",46580
496,"031 Mothell, Co. Kilkenny",46579
1217,"038 Arklow Rural, Co. Wicklow",46561
3081,"060 Rossinver East, Co. Sligo",46547
1404,"147 Kiltannon, Co. Clare",46531
2361,"002 Dungarvan No. 2 Urban, Co. Waterford",46524
607,"029 Ballylynan, Co. Laois",46519
2397,"038 Ballylaneen, Co. Waterford",46512
1880,"072 Currans, Co. Kerry",46510
2142,"131 Shanid, Co. Limerick",46498
3370,"031 Greagh, Co. Monaghan",46497
1411,"154 Toberbreeda, Co. Clare",46483
2143,"132 Bilboa, Co. Limerick",46475
3398,"059 Figullar, Co. Monaghan",46465
3368,"029 Creeve, Co. Monaghan",46460
695,"020 Crosagstown, Co. Longford",46456
629,"052 Clonin, Co. Laois",46455
2435,"076 Killoteran, Co. Waterford",46453
2916,"004 Caltragh, Co. Roscommon",46448
3334,"144 Mín Charraigeach, Co. Donegal",46444
766,"037 Clogher, Co. Louth",46415
1225,"046 Brockagh, Co. Wicklow",46406
1187,"008 Ballinguile, Co. Wicklow",46404
816,"044 Duleek, Co. Meath",46389
3292,"102 Gortnavern, Co. Donegal",46389
667,"090 Ballickmoyler, Co. Laois",46374
3383,"044 Lisnaveane, Co. Monaghan",46325
2363,"004 Carrickbeg Rural, Co. Waterford",46306
2137,"126 Pallaskenry, Co. Limerick",46300
2775,"015 Carrowmore, Co. Mayo",46297
2214,"068 Holycross, North Tipperary",46282
791,"019 Ardagh, Co. Meath",46259
3058,"037 Ballynakill, Co. Sligo",46255
20,"020 Clogrenan, Co. Carlow",46253
1701,"216 Mountrivers, Co. Cork",46253
2375,"016 Kilmacomma, Co. Waterford",46248
1027,"077 Huntingdon, Co. Westmeath",46238
1234,"055 Kilbride, Co. Wicklow",46237
3392,"053 Clontibret, Co. Monaghan",46207
2075,"063 Glenstal, Co. Limerick",46192
2221,"075 Moycarky, North Tipperary",46185
1872,"064 Ballyhar, Co. Kerry",46183
7,"007 Rahill, Co. Carlow",46181
75,"021 Beaumont A, Dublin City",46176
3373,"034 Aghabog, Co. Monaghan",46172
911,"048 Barna, Co. Offaly",46165
3071,"050 Drumfin, Co. Sligo",46136
2416,"057 Ballysaggartmore, Co. Waterford",46121
2272,"126 Kilcoran, South Tipperary",46103
2370,"011 Rathgormuck, Co. Waterford",46090
2614,"143 Derryglassaun, Co. Galway",46078
576,"111 Rathpatrick, Co. Kilkenny",46069
263,"047 Terenure-Cherryfield, South Dublin",46066
2489,"016 Kiltormer, Co. Galway",46060
1471,"059 Sundays Well A, Cork City",46052
893,"029 Moyclare, Co. Offaly",46044
1257,"078 Kilpipe, Co. Wicklow",46038
1093,"038 Tombrack, Co. Wexford",46035
1685,"200 Ceann Droma, Co. Cork",45996
3137,"038 Ballintemple, Co. Cavan",45988
2367,"008 Kilmeadan, Co. Waterford",45976
1119,"064 Wingfield, Co. Wexford",45970
145,"091 Whitehall B, Dublin City",45957
2549,"077 Scregg, Co. Galway",45957
3357,"018 Loughfea, Co. Monaghan",45956
1618,"133 Glanworth West, Co. Cork",45950
1648,"163 Kilbrin, Co. Cork",45942
2227,"081 Upperchurch, North Tipperary",45926
3066,"045 Cliffony South, Co. Sligo",45924
2658,"187 Carrownagur, Co. Galway",45910
2641,"170 Kilmalinoge, Co. Galway",45909
1763,"278 Derryvillane, Co. Cork",45903
3390,"051 Castleshane, Co. Monaghan",45903
2321,"176 Thomastown, South Tipperary",45901
3110,"009 Lisagoan, Co. Cavan",45898
988,"038 Clonarney, Co. Westmeath",45891
2959,"049 Oakport, Co. Roscommon",45887
2727,"045 Glencar, Co. Leitrim",45876
1409,"152 Rathclooney, Co. Clare",45852
569,"104 Kilbride, Co. Kilkenny",45844
912,"049 Cangort, Co. Offaly",45843
2237,"091 Kilmurry, South Tipperary",45829
2897,"139 Erriff, Co. Mayo",45816
811,"039 Posseckstown, Co. Meath",45786
2365,"006 Fenoagh, Co. Waterford",45779
2893,"135 Derryloughan, Co. Mayo",45772
1975,"001 Abbey A, Limerick City",45769
1882,"074 Dromin, Co. Kerry",45762
275,"010 Blanchardstown-Coolmine, Fingal",45761
548,"083 Stonyford, Co. Kilkenny",45758
2123,"112 Castletown, Co. Limerick",45758
1591,"106 Ballingurteen, Co. Cork",45749
674,"097 Shrule, Co. Laois",45741
107,"053 Finglas North C, Dublin City",45740
118,"064 Harmonstown A, Dublin City",45732
2772,"012 Ballysakeery, Co. Mayo",45725
1787,"302 Killeenleagh, Co. Cork",45724
1482,"070 Tramore C, Cork City",45721
2554,"082 Ardrahan, Co. Galway",45715
2638,"167 Drummin, Co. Galway",45715
1207,"028 The Grange, Co. Wicklow",45709
267,"002 Balbriggan Rural, Fingal",45697
421,"045 Carrick, Co. Kildare",45697
577,"112 Rossinan, Co. Kilkenny",45692
1291,"032 Ennis Rural (Part Urban), Co. Clare",45692
65,"011 Ballygall A, Dublin City",45686
1923,"115 Leitrim, Co. Kerry",45683
3064,"043 Carrickbanagher, Co. Sligo",45681
2659,"188 Carrowrevagh, Co. Galway",45667
2985,"075 Athleague East, Co. Roscommon",45657
2624,"153 An Chorr, Co. Galway",45646
3131,"032 Lurgan, Co. Cavan",45627
917,"054 Mountheaton, Co. Offaly",45620
1890,"082 Killarney Rural (Part Urban), Co. Kerry",45616
3407,"068 Tedavnet, Co. Monaghan",45616
578,"113 Ullid, Co. Kilkenny",45614
3042,"020 Castleconor West, Co. Sligo",45601
420,"044 Carbury, Co. Kildare",45599
1878,"070 Coom, Co. Kerry",45579
984,"034 Ballinlough, Co. Westmeath",45576
1676,"191 Laherne, Co. Cork",45571
1759,"274 Knocknagree, Co. Cork",45552
2106,"095 Kilmeedy, Co. Limerick",45542
1649,"164 Kilmeen, Co. Cork",45539
1126,"071 Carrickbyrne, Co. Wexford",45506
3296,"106 Magheraboy (Part Rural), Co. Donegal",45489
1526,"040 Kealkill, Co. Cork",45477
3092,"073 Coolaney, Co. Sligo",45461
3353,"014 Enagh, Co. Monaghan",45459
2806,"046 Newbrook, Co. Mayo",45458
2114,"103 Port, Co. Limerick",45456
3363,"024 Broomfield, Co. Monaghan",45454
929,"066 Derrycooley, Co. Offaly",45440
2832,"073 Burren, Co. Mayo",45431
931,"068 Geashill, Co. Offaly",45415
2709,"024 Leitrim, Co. Leitrim",45413
2277,"131 Tullaghorton, South Tipperary",45403
3176,"077 Stradone, Co. Cavan",45399
2477,"004 Aughrim, Co. Galway",45389
2042,"030 Bulgaden, Co. Limerick",45383
1157,"102 Forth, Co. Wexford",45379
2316,"171 Rathlynin, South Tipperary",45373
2381,"022 Cappagh, Co. Waterford",45357
973,"023 Piercetown, Co. Westmeath",45356
641,"064 Meelick, Co. Laois",45352
2484,"011 Killaan, Co. Galway",45349
2925,"013 Drumlosh, Co. Roscommon",45326
1210,"031 Tuckmill, Co. Wicklow",45304
335,"028 Clonskeagh-Farranboley, Dún Laoghaire-Rathdown",45294
1695,"210 Kilberrihert, Co. Cork",45290
2913,"001 Athlone West Rural, Co. Roscommon",45288
764,"035 Rathcor, Co. Louth",45271
2587,"115 Kilchreest, Co. Galway",45271
3108,"007 Killinkere, Co. Cavan",45265
157,"103 Crumlin F, Dublin City",45259
872,"008 Clonmacnoise, Co. Offaly",45257
3149,"050 Cootehill Rural, Co. Cavan",45239
1754,"269 Derragh, Co. Cork",45235
944,"081 Rathfeston, Co. Offaly",45214
1401,"144 Kilkishen, Co. Clare",45207
2256,"110 Kilpatrick, South Tipperary",45206
1732,"247 Ballycottin, Co. Cork",45203
3078,"057 Lissadill North, Co. Sligo",45180
840,"068 Stonefield, Co. Meath",45173
1328,"069 Kilchreest, Co. Clare",45163
3408,"069 Tehallan, Co. Monaghan",45161
2573,"101 Athenry, Co. Galway",45137
2060,"048 Uregare, Co. Limerick",45117
485,"020 Templeorum, Co. Kilkenny",45116
1002,"052 Rosmead, Co. Westmeath",45112
2407,"048 Knockmahon, Co. Waterford",45111
1455,"043 Mahon B, Cork City",45110
2915,"003 Ballynamona, Co. Roscommon",45096
3388,"049 Bragan, Co. Monaghan",45096
671,"094 Graigue Rural, Co. Laois",45094
2414,"055 Ballyin, Co. Waterford",45091
2961,"051 Rushfield, Co. Roscommon",45084
2919,"007 Castlesampson, Co. Roscommon",45081
355,"048 Dún Laoghaire-Sallynoggin South, Dún Laoghaire-Rathdown",45078
169,"115 Kimmage E, Dublin City",45051
2466,"015 Rahoon, Galway City",45049
529,"064 Bennettsbridge, Co. Kilkenny",45046
2147,"136 Templebredon, Co. Limerick",45046
2403,"044 Gardenmorris, Co. Waterford",44999
2948,"037 Danesfort, Co. Roscommon",44989
2098,"087 Danganbeg, Co. Limerick",44981
1522,"036 Durrus East, Co. Cork",44974
1970,"162 O'Brennan, Co. Kerry",44966
940,"077 O'Dempsey, Co. Offaly",44952
1883,"075 Dunloe, Co. Kerry",44951
2164,"017 Lorrha West, North Tipperary",44948
2175,"028 Ballygibbon, North Tipperary",44946
2292,"147 Kilcooly, South Tipperary",44916
1875,"067 Churchtown, Co. Kerry",44914
2602,"131 Movode, Co. Galway",44906
393,"017 Graney, Co. Kildare",44898
2037,"025 Ardpatrick, Co. Limerick",44897
2391,"032 Modelligo, Co. Waterford",44892
1080,"025 Killann, Co. Wexford",44861
3000,"090 Fuerty, Co. Roscommon",44824
1229,"050 Dunganstown South, Co. Wicklow",44822
428,"052 Lullymore, Co. Kildare",44819
1557,"072 Rossmore, Co. Cork",44816
2996,"086 Drumdaff, Co. Roscommon",44810
809,"037 Newtown, Co. Meath",44793
1658,"173 Rosnalee, Co. Cork",44787
874,"010 Derryad, Co. Offaly",44782
21,"021 Clonegall, Co. Carlow",44779
2808,"048 Partraí, Co. Mayo",44777
3106,"005 Drumanespick, Co. Cavan",44777
1146,"091 Whitemoor, Co. Wexford",44770
2946,"035 Croghan, Co. Roscommon",44761
3129,"030 Castlerahan, Co. Cavan",44754
863,"091 Summerhill, Co. Meath",44748
2027,"015 Fedamore, Co. Limerick",44746
2138,"127 Rathkeale Rural, Co. Limerick",44742
2661,"190 Clonbern, Co. Galway",44734
2422,"063 Kilwatermoy East, Co. Waterford",44729
1280,"021 Killinaboy, Co. Clare",44723
2427,"068 Modelligo, Co. Waterford",44722
2341,"020 Kilbarry, Waterford City",44703
1382,"124 Cappaghabaun, Co. Clare",44683
2583,"111 Drumkeary, Co. Galway",44680
3002,"092 Kilbride South, Co. Roscommon",44678
2527,"055 Cill Aithnín, Co. Galway",44674
2901,"143 Kilmaclasser, Co. Mayo",44664
2282,999 Kilsheelan / Killaloan,44663
2810,"050 Shrule, Co. Mayo",44663
3204,"014 Clogher, Co. Donegal",44657
1125,"070 Carnagh, Co. Wexford",44656
52,"052 Kyle, Co. Carlow",44643
2249,"103 Drangan, South Tipperary",44642
383,"007 Ballybrackan, Co. Kildare",44625
2475,"002 Abbeygormacan, Co. Galway",44613
2609,"138 Castleblakeney, Co. Galway",44604
995,"045 Hilltown, Co. Westmeath",44571
1012,"062 Castletown, Co. Westmeath",44558
997,"047 Killua, Co. Westmeath",44551
1194,"015 Eadestown, Co. Wicklow",44539
3401,"062 Kilmore, Co. Monaghan",44529
1720,"235 Mallow Rural, Co. Cork",44528
1969,"161 Nohaval, Co. Kerry",44525
706,"031 Milltown, Co. Longford",44523
2038,"026 Athlacca, Co. Limerick",44523
2997,"087 Dunamon, Co. Roscommon",44519
2087,"076 Knocknascrow, Co. Limerick",44489
1717,"232 Kilmaclenine, Co. Cork",44480
2074,"062 Doon West, Co. Limerick",44479
192,"138 Rathmines West A, Dublin City",44478
1653,"168 Milford, Co. Cork",44471
3291,"101 Gartán, Co. Donegal",44470
1753,"268 Cullen, Co. Cork",44459
3138,"039 Ballyhaise, Co. Cavan",44458
2086,"075 Kilglass, Co. Limerick",44451
876,"012 Dromoyle, Co. Offaly",44446
834,"062 Crosskeys, Co. Meath",44444
564,"099 Aglish, Co. Kilkenny",44437
829,"057 Rathkenny, Co. Meath",44428
1090,"035 The Harrow, Co. Wexford",44428
1271,"011 Gleninagh, Co. Clare",44428
2067,"055 Caherconlish West, Co. Limerick",44426
168,"114 Kimmage D, Dublin City",44424
1243,"064 Togher, Co. Wicklow",44406
1616,"131 Fermoy Rural, Co. Cork",44400
3001,"091 Kilbride North, Co. Roscommon",44397
672,"095 Newtown, Co. Laois",44394
1352,"093 Kilrush Rural, Co. Clare",44392
39,"039 Rathornan, Co. Carlow",44360
2834,"075 Clogher, Co. Mayo",44356
1633,"148 Barleyhill, Co. Cork",44352
3015,"105 Roscommon Rural, Co. Roscommon",44350
2426,"067 Mocollop, Co. Waterford",44332
312,"005 Ballinteer-Meadowmount, Dún Laoghaire-Rathdown",44324
2452,"001 Ballybaan, Galway City",44321
747,"018 Tallanstown, Co. Louth",44312
3400,"061 Killylough, Co. Monaghan",44305
2312,"167 Kilfeakle, South Tipperary",44279
1556,"071 Rosscarbery, Co. Cork",44268
3018,"108 Rossmore, Co. Roscommon",44252
2211,"065 Foilnaman, North Tipperary",44212
130,"076 North Dock A, Dublin City",44197
1967,"159 Millbrook, Co. Kerry",44191
1111,"056 Killenagh, Co. Wexford",44190
2366,"007 Glen, Co. Waterford",44173
14,"014 Ballon, Co. Carlow",44172
1619,"134 Gortnaskehy, Co. Cork",44170
1725,"240 Shanballymore, Co. Cork",44166
2193,"047 Monsea, North Tipperary",44165
2830,"071 Bellavary, Co. Mayo",44165
1594,"109 Bealock, Co. Cork",44160
1691,"206 Gort na Tiobratan, Co. Cork",44130
1364,"105 Ballycannan, Co. Clare",44123
3175,"076 Springfield, Co. Cavan",44117
2563,"091 Kilbeacanty, Co. Galway",44114
3006,"096 Killavackan, Co. Roscommon",44114
3160,"061 Drung, Co. Cavan",44110
731,"002 St. Laurence Gate, Co. Louth",44102
2092,"081 Ballynoe West, Co. Limerick",44090
1459,"047 Montenotte A, Cork City",44081
1809,"324 Kilmacdonogh, Co. Cork",44079
3155,"056 Cuttragh, Co. Cavan",44067
1637,"152 Castlecor, Co. Cork",44065
1164,"109 Killinick, Co. Wexford",44062
1066,"011 Ballymore, Co. Wexford",44060
3145,"046 Carrafin, Co. Cavan",44056
129,"075 North City, Dublin City",44053
1992,"018 Farranshone, Limerick City",44053
2207,"061 Ballycahill, North Tipperary",44048
22,"022 Corries, Co. Carlow",44033
3147,"048 Cavan Rural, Co. Cavan",44033
981,"031 Knockarrow, Co. Westmeath",44032
2078,"067 Patrickswell, Co. Limerick",44026
1395,"138 Ballyblood, Co. Clare",44023
1712,"227 Churchtown, Co. Cork",44017
2191,"044 Knigh, North Tipperary",44012
2287,"142 Ballyphilip, South Tipperary",44006
2055,"043 Knockainy, Co. Limerick",44000
1592,"107 Ballymoney, Co. Cork",43991
2039,"027 Ballymacshaneboy, Co. Limerick",43988
1412,"155 Tulla, Co. Clare",43970
654,"077 Tinnahinch, Co. Laois",43956
776,"004 Drumcondra, Co. Meath",43953
1049,"100 Skeagh, Co. Westmeath",43951
1082,"027 Killoughrum, Co. Wexford",43917
2575,"103 Bracklagh, Co. Galway",43910
2805,"045 Neale, Co. Mayo",43909
1966,"158 Lackabaun, Co. Kerry",43907
977,"027 Coole, Co. Westmeath",43903
418,"042 Ballynadrumny, Co. Kildare",43902
3351,"012 Drumcarrow, Co. Monaghan",43871
2472,"021 Taylors Hill, Galway City",43862
2467,"016 Renmore, Galway City",43840
1088,"033 Rossard, Co. Wexford",43824
390,"014 Churchtown, Co. Kildare",43808
499,"034 Dysartmoon, Co. Kilkenny",43807
1991,"017 Dock D, Limerick City",43789
3293,"103 Killymasny, Co. Donegal",43785
2219,"073 Loughmoe, North Tipperary",43764
1070,"015 Castleboro, Co. Wexford",43754
2777,"017 Crossmolina South, Co. Mayo",43753
426,"050 Kilpatrick, Co. Kildare",43749
648,"071 Portlaoighise (Maryborough) Rural, Co. Laois",43743
3115,"014 Termon, Co. Cavan",43740
3162,"063 Grilly, Co. Cavan",43728
571,"106 Kilculliheen (part), Co. Kilkenny",43721
69,"015 Ballymun A, Dublin City",43696
2016,"004 Ballingarry, Co. Limerick",43691
1103,"048 Coolgreany, Co. Wexford",43685
970,"020 Doonis, Co. Westmeath",43676
2190,"043 Kilnarath, North Tipperary",43657
1903,"095 Ballincloher, Co. Kerry",43650
2423,"064 Kilwatermoy West, Co. Waterford",43646
3143,"044 Butler's Bridge, Co. Cavan",43627
247,"031 Tallaght-Glenview, South Dublin",43622
810,"038 Nobber, Co. Meath",43616
25,"025 Garryhill, Co. Carlow",43594
1031,"081 Killare, Co. Westmeath",43594
1889,"081 Kilgobnet, Co. Kerry",43577
583,"005 Blandsfort, Co. Laois",43575
797,"025 Castlekeeran, Co. Meath",43567
2088,"077 Riversdale, Co. Limerick",43558
1626,"141 Knockmourne, Co. Cork",43544
1756,"271 Drishane, Co. Cork",43539
26,"026 Grangeford, Co. Carlow",43537
2262,"116 Tullamain, South Tipperary",43525
213,"159 Walkinstown B, Dublin City",43510
3112,"011 Shercock, Co. Cavan",43499
1630,"145 Allow, Co. Cork",43497
251,"035 Tallaght-Kiltipper, South Dublin",43495
2607,"136 Ballynakill, Co. Galway",43492
879,"015 Ferbane, Co. Offaly",43491
431,"055 Windmill Cross, Co. Kildare",43476
1308,"049 Ballysteen, Co. Clare",43472
2483,"010 Kilconnell, Co. Galway",43470
719,"045 Cloonee, Co. Longford",43467
447,"071 Kildare, Co. Kildare",43451
1153,"098 Bridgetown, Co. Wexford",43442
1294,"035 Killanniv, Co. Clare",43442
2208,"062 Ballymurreen, North Tipperary",43425
2108,"097 Mahoonagh, Co. Limerick",43417
1896,"088 Milltown, Co. Kerry",43408
2011,"037 Singland B, Limerick City",43406
3053,"032 Toberpatrick East, Co. Sligo",43391
1730,"245 Wallstown, Co. Cork",43379
2318,"173 Shronell, South Tipperary",43376
2235,"089 Carrick-on-Suir Rural, South Tipperary",43349
993,"043 Fore East, Co. Westmeath",43325
1349,"090 Killimer, Co. Clare",43325
1132,"077 Inch, Co. Wexford",43320
2664,"193 Donaghpatrick, Co. Galway",43304
1075,"020 Edermine, Co. Wexford",43287
2449,"090 Grange, Co. Waterford",43281
140,"086 Raheny-Greendale, Dublin City",43275
2405,"046 Kilbarrymeaden, Co. Waterford",43271
1231,"052 Ennereilly, Co. Wicklow",43268
429,"053 Rathangan, Co. Kildare",43264
2248,"102 Cooleagh, South Tipperary",43263
1227,"048 Cronebane, Co. Wicklow",43253
2606,"135 Annagh, Co. Galway",43249
126,"072 Kilmore D, Dublin City",43228
43,"043 Sliguff, Co. Carlow",43219
2909,"151 Slievemahanagh, Co. Mayo",43218
51,"051 Glynn, Co. Carlow",43215
2413,"054 Ballyhane, Co. Waterford",43208
927,"064 Clonygowan, Co. Offaly",43185
3190,"093 Scrabby, Co. Cavan",43183
1071,"016 Castledockrell, Co. Wexford",43180
1223,"044 Ballyarthur, Co. Wicklow",43177
1192,"013 Donard, Co. Wicklow",43175
2677,"206 Killursa, Co. Galway",43173
1907,"099 Ballyhorgan, Co. Kerry",43168
592,"014 Donaghmore, Co. Laois",43167
2463,"012 Murroogh, Galway City",43166
2578,"106 Castleboy, Co. Galway",43143
2156,"009 Carrig, North Tipperary",43142
2800,"040 Dalgan, Co. Mayo",43131
2141,"130 Shanagolden, Co. Limerick",43128
1005,"055 Ballykilmore, Co. Westmeath",43120
1118,"063 Wells, Co. Wexford",43117
15,"015 Ballyellin, Co. Carlow",43107
745,"016 Dunleer, Co. Louth",43103
978,"028 Coolure, Co. Westmeath",43089
889,"025 Letter, Co. Offaly",43080
739,"010 Castlebellingham, Co. Louth",43077
3348,"009 Crossalare, Co. Monaghan",43073
656,"079 Ballybrophy, Co. Laois",43066
888,"024 Lea, Co. Offaly",43061
3374,"035 Anny, Co. Monaghan",43060
990,"040 Copperalley, Co. Westmeath",43027
2839,"080 Pontoon, Co. Mayo",43027
2276,"130 Tullaghmelan, South Tipperary",43026
2908,999 Owennadornaun / Bundorragha,43005
24,"024 Fennagh, Co. Carlow",42981
1147,"092 Ardcavan, Co. Wexford",42977
547,"082 Powerstown, Co. Kilkenny",42972
3095,"076 Kilturra, Co. Sligo",42971
2291,"146 Fennor, South Tipperary",42970
